-0.01 ;-0.03 ;1.01 ;-22.54 ;-64.58  ;1976.73
-0.01 ;-0.03 ;1.01 ;-22.55 ;-64.61  ;1977.74
-0.01 ;-0.03 ;1.01 ;-22.56 ;-64.64  ;1978.75
-0.01 ;-0.03 ;1.01 ;-22.56 ;-64.67  ;1979.77
-0.01 ;-0.03 ;1.01 ;-22.57 ;-64.71  ;1980.78
-0.01 ;-0.03 ;1.01 ;-22.57 ;-64.74  ;1981.79
-0.01 ;-0.03 ;1.01 ;-22.58 ;-64.77  ;1982.80
-0.01 ;-0.03 ;1.01 ;-22.58 ;-64.80  ;1983.82
-0.01 ;-0.03 ;1.01 ;-22.59 ;-64.83  ;1984.83
-0.01 ;-0.03 ;1.01 ;-22.60 ;-64.87  ;1985.84
-0.01 ;-0.03 ;1.01 ;-22.60 ;-64.90  ;1986.85
-0.01 ;-0.03 ;1.01 ;-22.61 ;-64.93  ;1987.87
-0.01 ;-0.03 ;1.01 ;-22.61 ;-64.96  ;1988.88
-0.01 ;-0.03 ;1.01 ;-22.62 ;-65.00  ;1989.89
-0.01 ;-0.03 ;1.01 ;-22.63 ;-65.03  ;1990.90
-0.01 ;-0.03 ;1.01 ;-22.63 ;-65.06  ;1991.92
-0.01 ;-0.03 ;1.01 ;-22.64 ;-65.09  ;1992.93
-0.01 ;-0.03 ;1.01 ;-22.64 ;-65.12  ;1993.94
-0.01 ;-0.03 ;1.01 ;-22.65 ;-65.16  ;1994.95
-0.01 ;-0.03 ;1.01 ;-22.66 ;-65.19  ;1995.97
-0.01 ;-0.03 ;1.01 ;-22.66 ;-65.22  ;1996.98
-0.01 ;-0.03 ;1.01 ;-22.67 ;-65.25  ;1997.99
-0.01 ;-0.03 ;1.01 ;-22.68 ;-65.28  ;1999.01
-0.01 ;-0.03 ;1.01 ;-22.68 ;-65.32  ;2000.02
-0.01 ;-0.03 ;1.01 ;-22.69 ;-65.35  ;2001.03
-0.01 ;-0.03 ;1.01 ;-22.69 ;-65.38  ;2002.04
-0.01 ;-0.03 ;1.01 ;-22.70 ;-65.41  ;2003.06
-0.01 ;-0.03 ;1.01 ;-22.70 ;-65.44  ;2004.07
-0.00 ;-0.03 ;1.01 ;-22.71 ;-65.48  ;2005.08
-0.01 ;-0.03 ;1.01 ;-22.71 ;-65.51  ;2006.09
-0.01 ;-0.03 ;1.01 ;-22.72 ;-65.54  ;2007.11
-0.01 ;-0.03 ;1.01 ;-22.73 ;-65.57  ;2008.12
-0.01 ;-0.03 ;1.01 ;-22.73 ;-65.60  ;2009.13
-0.01 ;-0.03 ;1.01 ;-22.74 ;-65.64  ;2010.15
-0.01 ;-0.03 ;1.01 ;-22.75 ;-65.67  ;2011.16
-0.01 ;-0.03 ;1.01 ;-22.75 ;-65.70  ;2012.17
-0.01 ;-0.03 ;1.01 ;-22.76 ;-65.73  ;2013.18
-0.01 ;-0.03 ;1.01 ;-22.76 ;-65.76  ;2014.20
-0.01 ;-0.03 ;1.01 ;-22.77 ;-65.80  ;2015.21
-0.01 ;-0.03 ;1.01 ;-22.77 ;-65.83  ;2016.22
-0.01 ;-0.03 ;1.01 ;-22.78 ;-65.86  ;2017.23
-0.01 ;-0.03 ;1.01 ;-22.79 ;-65.89  ;2018.25
-0.01 ;-0.03 ;1.01 ;-22.79 ;-65.93  ;2019.26
-0.01 ;-0.03 ;1.01 ;-22.80 ;-65.96  ;2020.27
-0.01 ;-0.03 ;1.01 ;-22.80 ;-65.99  ;2021.28
-0.01 ;-0.03 ;1.01 ;-22.81 ;-66.02  ;2022.30
-0.01 ;-0.03 ;1.01 ;-22.81 ;-66.06  ;2023.31
-0.01 ;-0.03 ;1.01 ;-22.82 ;-66.09  ;2024.32
-0.01 ;-0.03 ;1.01 ;-22.82 ;-66.12  ;2025.33
-0.01 ;-0.03 ;1.01 ;-22.83 ;-66.15  ;2026.35
-0.01 ;-0.03 ;1.01 ;-22.84 ;-66.18  ;2027.36
-0.01 ;-0.03 ;1.01 ;-22.84 ;-66.22  ;2028.37
-0.01 ;-0.03 ;1.01 ;-22.85 ;-66.25  ;2029.38
-0.01 ;-0.03 ;1.01 ;-22.85 ;-66.28  ;2030.39
-0.01 ;-0.03 ;1.01 ;-22.86 ;-66.31  ;2031.41
-0.01 ;-0.03 ;1.01 ;-22.87 ;-66.35  ;2032.42
-0.01 ;-0.03 ;1.01 ;-22.87 ;-66.38  ;2033.43
-0.01 ;-0.03 ;1.01 ;-22.88 ;-66.41  ;2034.44
-0.01 ;-0.03 ;1.01 ;-22.88 ;-66.44  ;2035.46
-0.01 ;-0.03 ;1.01 ;-22.89 ;-66.47  ;2036.47
-0.01 ;-0.03 ;1.01 ;-22.90 ;-66.51  ;2037.48
-0.01 ;-0.03 ;1.01 ;-22.90 ;-66.54  ;2038.49
-0.01 ;-0.03 ;1.01 ;-22.91 ;-66.57  ;2039.51
-0.01 ;-0.03 ;1.01 ;-22.91 ;-66.60  ;2040.52
-0.01 ;-0.03 ;1.01 ;-22.92 ;-66.63  ;2041.53
-0.01 ;-0.03 ;1.01 ;-22.93 ;-66.67  ;2042.54
-0.01 ;-0.03 ;1.01 ;-22.93 ;-66.70  ;2043.56
-0.01 ;-0.03 ;1.01 ;-22.94 ;-66.73  ;2044.57
-0.01 ;-0.03 ;1.01 ;-22.94 ;-66.76  ;2045.58
-0.01 ;-0.03 ;1.01 ;-22.95 ;-66.80  ;2046.59
-0.01 ;-0.03 ;1.01 ;-22.95 ;-66.83  ;2047.61
-0.01 ;-0.03 ;1.01 ;-22.96 ;-66.86  ;2048.62
-0.01 ;-0.03 ;1.01 ;-22.97 ;-66.89  ;2049.63
-0.01 ;-0.03 ;1.01 ;-22.97 ;-66.92  ;2050.64
-0.01 ;-0.03 ;1.01 ;-22.98 ;-66.96  ;2051.65
-0.01 ;-0.03 ;1.01 ;-22.98 ;-66.99  ;2052.67
-0.01 ;-0.03 ;1.01 ;-22.99 ;-67.02  ;2053.68
-0.01 ;-0.03 ;1.01 ;-22.99 ;-67.05  ;2054.69
-0.01 ;-0.03 ;1.01 ;-23.00 ;-67.09  ;2055.70
-0.01 ;-0.03 ;1.01 ;-23.01 ;-67.12  ;2056.72
-0.01 ;-0.03 ;1.01 ;-23.01 ;-67.15  ;2057.73
-0.01 ;-0.03 ;1.01 ;-23.02 ;-67.18  ;2058.74
-0.01 ;-0.03 ;1.01 ;-23.02 ;-67.21  ;2059.75
-0.01 ;-0.03 ;1.01 ;-23.03 ;-67.25  ;2060.77
-0.01 ;-0.03 ;1.01 ;-23.04 ;-67.28  ;2061.78
-0.01 ;-0.03 ;1.01 ;-23.04 ;-67.31  ;2062.79
-0.01 ;-0.03 ;1.01 ;-23.05 ;-67.34  ;2063.80
-0.01 ;-0.03 ;1.01 ;-23.05 ;-67.37  ;2064.81
-0.01 ;-0.03 ;1.01 ;-23.06 ;-67.41  ;2065.83
-0.01 ;-0.03 ;1.01 ;-23.06 ;-67.44  ;2066.84
-0.01 ;-0.03 ;1.01 ;-23.07 ;-67.47  ;2067.85
-0.01 ;-0.03 ;1.01 ;-23.07 ;-67.50  ;2068.86
-0.01 ;-0.03 ;1.01 ;-23.08 ;-67.54  ;2069.88
-0.01 ;-0.03 ;1.01 ;-23.09 ;-67.57  ;2070.89
